Grid_ID,Latitude,Longitude,Area_Name,Neighbourhood,Suburb,Town,City,City_District,County,State_District,Postcode,Display_Name
8417_1436,12.904240028745958,77.5980800618864,J.P Nagar,,J.P Nagar,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"J.P Nagar, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8417_1437,12.913223140495868,77.5980800618864,JP Nagar,,JP Nagar,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"JP Nagar 3rd Phase, JP Nagar, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8417_1438,12.922206252245775,77.5980800618864,Abdul Kalam Nagar,,Abdul Kalam Nagar,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Abdul Kalam Nagar, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8417_1439,12.931189363995689,77.5980800618864,BHEL Ward,,BHEL Ward,,Bengaluru,Bengaluru Central City Corporation,Bangalore South,Bengaluru Urban,,"BHEL Ward, Bengaluru Central City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8417_1440,12.940172475745598,77.5980800618864,Lakkasandra,,Lakkasandra,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Lakkasandra, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8417_1441,12.94915558749551,77.5980800618864,Hombegowda Nagara,,Hombegowda Nagara,,Bengaluru,Bengaluru Central City Corporation,Bangalore North,Bengaluru Urban,,"Hombegowda Nagara, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8417_1442,12.95813869924542,77.5980800618864,Shanthinagar,,Shanthinagar,,Bengaluru,Bengaluru Central City Corporation,Bangalore North,Bengaluru Urban,,"Shanthinagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8417_1443,12.967121810995328,77.5980800618864,Ashokanagar,,Ashokanagar,,Bengaluru,Bengaluru Central City Corporation,Bangalore North,Bengaluru Urban,,"Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8417_1444,12.97610492274524,77.5980800618864,Sampangirama Nagar,,Sampangirama Nagar,,Bengaluru,Bengaluru Central City Corporation,Bangalore North,Bengaluru Urban,560001,"Sampangirama Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560001, India"
8417_1445,12.98508803449515,77.5980800618864,Vasanth Nagar,,Vasanth Nagar,,Bengaluru,Bengaluru Central City Corporation,Bangalore North,Bengaluru Urban,560052,"Vasanth Nagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560052, India"
8417_1446,12.99407114624506,77.5980800618864,S.K Garden,,S.K Garden,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"S.K Garden, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8417_1447,13.00305425799497,77.5980800618864,Ramaswamy Palya,,Ramaswamy Palya,,Bengaluru,Bengaluru Central City Corporation,Bangalore North,Bengaluru Urban,,"Ramaswamy Palya, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8417_1448,13.01203736974488,77.5980800618864,Varalakshmi Nagar,,Varalakshmi Nagar,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,560032,"Varalakshmi Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560032, India"
8417_1449,13.021020481494787,77.5980800618864,Jaya Chamarajendra Nagara,,Jaya Chamarajendra Nagara,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"Jaya Chamarajendra Nagara, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8417_1450,13.0300035932447,77.5980800618864,Dinnur,,Dinnur,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"Dinnur, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8417_1451,13.03898670499461,77.5980800618864,Vishwanatha Nagenahalli,,Vishwanatha Nagenahalli,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"Vishwanatha Nagenahalli, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8417_1452,13.04796981674452,77.5980800618864,Kempapura,,Kempapura,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,560024,"Kempapura, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560024, India"
8417_1453,13.05695292849443,77.5980800618864,Byatarayanapura,,Byatarayanapura,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,560092,"Byatarayanapura, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560092, India"
8417_1454,13.06593604024434,77.5980800618864,Amruthahalli,,Amruthahalli,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,,"Amruthahalli, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8417_1455,13.074919151994251,77.5980800618864,Byatarayanapura,,Byatarayanapura,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,560092,"Byatarayanapura, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560092, India"
8417_1456,13.08390226374416,77.5980800618864,Byatarayanapura,,Byatarayanapura,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,560092,"Byatarayanapura, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560092, India"
8417_1457,13.09288537549407,77.5980800618864,Yelahanka Old Town,,Yelahanka Old Town,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,,"Yelahanka Old Town, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8417_1458,13.101868487243982,77.5980800618864,Yelahanka Old Town,,Yelahanka Old Town,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,,"Yelahanka Old Town, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8417_1459,13.110851598993891,77.5980800618864,Akash Ward,,Akash Ward,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,560063,"Akash Ward, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560063, India"
8417_1460,13.119834710743802,77.5980800618864,Akash Ward,,Akash Ward,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,560063,"Akash Ward, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560063, India"
8417_1461,13.128817822493712,77.5980800618864,Akash Ward,,Akash Ward,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,560063,"Akash Ward, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560063, India"
8417_1462,13.13780093424362,77.5980800618864,Suggatta,,,,,,Yelahanka taluku,Bengaluru Urban,562157,"Suggatta, Yelahanka taluku, Bengaluru Urban, Karnataka, 562157, India"
8417_1463,13.146784045993533,77.5980800618864,Nellukunte,,,,,Nellukunte,Yelahanka taluku,Bengaluru Urban,,"Nellukunte, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8418_1424,12.796442687747035,77.60729872301643,Bigihalli,,,,,Bigihalli,Anekal,Bengaluru Urban,,"Bigihalli, Anekal, Bengaluru Urban, Karnataka, India"
8418_1425,12.805425799496946,77.60729872301643,Nallasandra,,,,,Nallasandra,Anekal,Bengaluru Urban,,"Nallasandra, Anekal, Bengaluru Urban, Karnataka, India"
8418_1426,12.814408911246856,77.60729872301643,Hullukasavenahalli,,,,,Hullukasavenahalli,Anekal,Bengaluru Urban,,"Hullukasavenahalli, Anekal, Bengaluru Urban, Karnataka, India"
8418_1427,12.823392022996766,77.60729872301643,Sakalavara,,,,,,Anekal,Bengaluru Urban,560083,"Sakalavara, Anekal, Bengaluru Urban, Karnataka, 560083, India"
8418_1428,12.832375134746677,77.60729872301643,Chatekere Palya,,,,,,Anekal,Bengaluru Urban,560083,"Chatekere Palya, Anekal, Bengaluru Urban, Karnataka, 560083, India"
8418_1429,12.841358246496586,77.60729872301643,Gottigere,,Gottigere,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,560083,"Gottigere, Yelenahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560083, India"
8418_1430,12.850341358246496,77.60729872301643,Doddakammanahalli,,Doddakammanahalli,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Doddakammanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8418_1431,12.859324469996409,77.60729872301643,Yelenahalli,,Yelenahalli,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Yelenahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8418_1432,12.868307581746317,77.60729872301643,Yelenahalli,,Yelenahalli,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Yelenahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8418_1433,12.877290693496228,77.60729872301643,Hulimavu,,Hulimavu,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,560076,"Hulimavu, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560076, India"
8418_1434,12.886273805246136,77.60729872301643,Arakere,,Arakere,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Arakere, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8418_1435,12.895256916996049,77.60729872301643,Bilekahalli,,Bilekahalli,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Bilekahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8418_1436,12.904240028745958,77.60729872301643,Bilekahalli,,Bilekahalli,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Bilekahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8418_1437,12.913223140495868,77.60729872301643,Viswamanava Kuvempu Ward,,Viswamanava Kuvempu Ward,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Viswamanava Kuvempu Ward, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8418_1438,12.922206252245775,77.60729872301643,Jayanagar East,,Jayanagar East,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Jayanagar East, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8418_1439,12.931189363995689,77.60729872301643,S.G Palya,,S.G Palya,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,560029,"S.G Palya, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560029, India"
8418_1440,12.940172475745598,77.60729872301643,Lakkasandra,,Lakkasandra,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Lakkasandra, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8418_1441,12.94915558749551,77.60729872301643,A Adugodi,,A Adugodi,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,560030,"A Adugodi, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560030, India"
8418_1442,12.95813869924542,77.60729872301643,Vinayakanagar,,Vinayakanagar,,Bengaluru,Bengaluru Central City Corporation,Bangalore North,Bengaluru Urban,560025,"Vinayakanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560025, India"
8418_1443,12.967121810995328,77.60729872301643,Ashokanagar,,Ashokanagar,,Bengaluru,Bengaluru Central City Corporation,Bangalore North,Bengaluru Urban,,"Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8418_1444,12.97610492274524,77.60729872301643,Ashokanagar,,Ashokanagar,,Bengaluru,Bengaluru Central City Corporation,Bangalore North,Bengaluru Urban,,"Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8418_1445,12.98508803449515,77.60729872301643,Shivajinagar,,Shivajinagar,,Bengaluru,Bengaluru Central City Corporation,Bangalore North,Bengaluru Urban,560051,"Shivajinagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560051, India"
8418_1446,12.99407114624506,77.60729872301643,S.K Garden,,S.K Garden,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"S.K Garden, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8418_1447,13.00305425799497,77.60729872301643,S.K Garden,,S.K Garden,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"S.K Garden, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8418_1448,13.01203736974488,77.60729872301643,Doddanna Nagar,,Doddanna Nagar,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"Doddanna Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8418_1449,13.021020481494787,77.60729872301643,Kaval Byrasandra,,Kaval Byrasandra,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"Kaval Byrasandra, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8418_1450,13.0300035932447,77.60729872301643,Manorayanapalya,,Manorayanapalya,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"Manorayanapalya, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8418_1451,13.03898670499461,77.60729872301643,Vishwanatha Nagenahalli,,Vishwanatha Nagenahalli,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"Vishwanatha Nagenahalli, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8418_1452,13.04796981674452,77.60729872301643,Kempapura,,Kempapura,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,560024,"Kempapura, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560024, India"
8418_1453,13.05695292849443,77.60729872301643,Jakkur,,Jakkur,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,,"Jakkur, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8418_1454,13.06593604024434,77.60729872301643,Amruthahalli,,Amruthahalli,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,,"Amruthahalli, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8418_1455,13.074919151994251,77.60729872301643,Jakkur,,Jakkur,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,,"Jakkur, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8418_1456,13.08390226374416,77.60729872301643,Jakkur,,Jakkur,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,,"Jakkur, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8418_1457,13.09288537549407,77.60729872301643,Jakkur,,Jakkur,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,,"Jakkur, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8418_1458,13.101868487243982,77.60729872301643,Akash Ward,,Akash Ward,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,560063,"Akash Ward, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560063, India"
8418_1459,13.110851598993891,77.60729872301643,Akash Ward,,Akash Ward,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,560063,"Akash Ward, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560063, India"
8418_1460,13.119834710743802,77.60729872301643,Akash Ward,,Akash Ward,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,560063,"Akash Ward, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560063, India"
8418_1461,13.128817822493712,77.60729872301643,Akash Ward,,Akash Ward,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,560063,"Akash Ward, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, 560063, India"
8418_1462,13.13780093424362,77.60729872301643,Suggatta,,,,,,Yelahanka taluku,Bengaluru Urban,562157,"Suggatta, Yelahanka taluku, Bengaluru Urban, Karnataka, 562157, India"
8418_1463,13.146784045993533,77.60729872301643,Suggatta,,,,,,Yelahanka taluku,Bengaluru Urban,562157,"Suggatta, Yelahanka taluku, Bengaluru Urban, Karnataka, 562157, India"
8419_1424,12.796442687747035,77.61651738414643,Begihalli,,,,,,Anekal,Bengaluru Urban,560105,"Begihalli, Anekal, Bengaluru Urban, Karnataka, 560105, India"
8419_1425,12.805425799496946,77.61651738414643,Ramasandra,,,,,Ramasandra,Anekal,Bengaluru Urban,,"Ramasandra, Anekal, Bengaluru Urban, Karnataka, India"
8419_1426,12.814408911246856,77.61651738414643,Hullahalli,,,,,,Anekal,Bengaluru Urban,560083,"Hullahalli, Anekal, Bengaluru Urban, Karnataka, 560083, India"
8419_1427,12.823392022996766,77.61651738414643,Hullahalli,,,,,,Anekal,Bengaluru Urban,560083,"Hullahalli, Anekal, Bengaluru Urban, Karnataka, 560083, India"
8419_1428,12.832375134746677,77.61651738414643,Hullahalli,,,,,,Anekal,Bengaluru Urban,560083,"Hullahalli, Anekal, Bengaluru Urban, Karnataka, 560083, India"
8419_1429,12.841358246496586,77.61651738414643,Vittasandra,,,,,,Bangalore South,Bengaluru Urban,560100,"Vittasandra, Bangalore South, Bengaluru Urban, Karnataka, 560100, India"
8419_1430,12.850341358246496,77.61651738414643,Vittasandra,,,,,,Bangalore South,Bengaluru Urban,560100,"Vittasandra, Bangalore South, Bengaluru Urban, Karnataka, 560100, India"
8419_1431,12.859324469996409,77.61651738414643,Yelenahalli,,Yelenahalli,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Yelenahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8419_1432,12.868307581746317,77.61651738414643,Yelenahalli,,Yelenahalli,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Yelenahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8419_1433,12.877290693496228,77.61651738414643,Vijaya Bank Layout,,Vijaya Bank Layout,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Vijaya Bank Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8419_1434,12.886273805246136,77.61651738414643,Vijaya Bank Layout,,Vijaya Bank Layout,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Vijaya Bank Layout, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8419_1435,12.895256916996049,77.61651738414643,Kodi Chikkanahalli,,Kodi Chikkanahalli,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Kodi Chikkanahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8419_1436,12.904240028745958,77.61651738414643,Bilekahalli,,Bilekahalli,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Bilekahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8419_1437,12.913223140495868,77.61651738414643,Bilekahalli,,Bilekahalli,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Bilekahalli, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8419_1438,12.922206252245775,77.61651738414643,Madiwala,,Madiwala,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Madiwala, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8419_1439,12.931189363995689,77.61651738414643,Kormangala West,,Kormangala West,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,,"Kormangala West, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, India"
8419_1440,12.940172475745598,77.61651738414643,A Adugodi,,A Adugodi,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,560030,"A Adugodi, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560030, India"
8419_1441,12.94915558749551,77.61651738414643,A Adugodi,,A Adugodi,,Bengaluru,Bengaluru South City Corporation,Bangalore South,Bengaluru Urban,560030,"A Adugodi, Bengaluru South City Corporation, Bengaluru, Bangalore South, Bengaluru Urban, Karnataka, 560030, India"
8419_1442,12.95813869924542,77.61651738414643,Austin Town,,Austin Town,,Bengaluru,Bengaluru Central City Corporation,Bangalore North,Bengaluru Urban,560047,"Austin Town, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560047, India"
8419_1443,12.967121810995328,77.61651738414643,Ashokanagar,,Ashokanagar,,Bengaluru,Bengaluru Central City Corporation,Bangalore North,Bengaluru Urban,,"Ashokanagar, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8419_1444,12.97610492274524,77.61651738414643,K Kamaraj Ward,,K Kamaraj Ward,,Bengaluru,Bengaluru Central City Corporation,Bangalore North,Bengaluru Urban,560042,"K Kamaraj Ward, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560042, India"
8419_1445,12.98508803449515,77.61651738414643,K Kamaraj Ward,,K Kamaraj Ward,,Bengaluru,Bengaluru Central City Corporation,Bangalore North,Bengaluru Urban,560042,"K Kamaraj Ward, Bengaluru Central City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560042, India"
8419_1446,12.99407114624506,77.61651738414643,Pulakeshi Nagar,,Pulakeshi Nagar,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"Pulakeshi Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8419_1447,13.00305425799497,77.61651738414643,Sagayapuram,,Sagayapuram,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"Sagayapuram, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8419_1448,13.01203736974488,77.61651738414643,Venkateshpuram,,Venkateshpuram,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"Venkateshpuram, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8419_1449,13.021020481494787,77.61651738414643,Samadhana Nagar,,Samadhana Nagar,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"Samadhana Nagar, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8419_1450,13.0300035932447,77.61651738414643,Govindapura,,Govindapura,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,,"Govindapura, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, India"
8419_1451,13.03898670499461,77.61651738414643,Nagavara,,Nagavara,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,560045,"Nagavara, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560045, India"
8419_1452,13.04796981674452,77.61651738414643,Kempapura,,Kempapura,,Bengaluru,Bengaluru North City Corporation,Bangalore North,Bengaluru Urban,560024,"Kempapura, Bengaluru North City Corporation, Bengaluru, Bangalore North, Bengaluru Urban, Karnataka, 560024, India"
8419_1453,13.05695292849443,77.61651738414643,Jakkur,,Jakkur,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,,"Jakkur, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8419_1454,13.06593604024434,77.61651738414643,Jakkur,,Jakkur,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,,"Jakkur, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8419_1455,13.074919151994251,77.61651738414643,Sampigehalli,,Sampigehalli,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,,"Sampigehalli, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8419_1456,13.08390226374416,77.61651738414643,Sampigehalli,,Sampigehalli,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,,"Sampigehalli, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8419_1457,13.09288537549407,77.61651738414643,Sampigehalli,,Sampigehalli,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,,"Sampigehalli, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8419_1458,13.101868487243982,77.61651738414643,Kogilu,,Kogilu,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,,"Kogilu, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8419_1459,13.110851598993891,77.61651738414643,Kogilu,,Kogilu,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,,"Kogilu, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8419_1460,13.119834710743802,77.61651738414643,Kogilu,,Kogilu,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,,"Kogilu, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
8419_1461,13.128817822493712,77.61651738414643,Kogilu,,Kogilu,,Bengaluru,Bengaluru North City Corporation,Yelahanka taluku,Bengaluru Urban,,"Kogilu, Bengaluru North City Corporation, Bengaluru, Yelahanka taluku, Bengaluru Urban, Karnataka, India"
