Grid_ID,Grid_X,Grid_Y,Center_Latitude,Center_Longitude,South_Latitude,North_Latitude,West_Longitude,East_Longitude,Historical_Samples,Historical_Unique_Dates,Observation_Support,Prediction_Dates,Mean_Predicted_LST,Median_Predicted_LST,Minimum_Predicted_LST,Maximum_Predicted_LST,LST_StdDev,Hot_Frequency,Very_Hot_Frequency,Median_L_NDVI,Median_S2_NDVI,Median_NDBI,Median_NDWI,Median_Tree_Probability,Median_Built_Probability,Median_Albedo,Elevation,Distance_To_Water,Persistent_Heat_Score,Persistent_Cooling_Priority,Prediction_Source
8410_1456,8410,1456,13.08390226374416,77.53354943397632,13.079410707869206,13.088393819619116,77.52894010341132,77.53815876454132,3,3,Moderate,7,37.64090734802859,36.418701522200024,32.098409692700024,44.44248638209999,5.062879016793452,0.2857142857142857,0.14285714285714285,0.2558502294089958,0.2204375497003354,0.0144584637557792,-0.337334424171412,0.0346429168139738,0.6025752685147046,0.1644756982261089,891.6009511134777,9244.348104456552,42.07978019561844,Moderate,Historical support + V5
8410_1457,8410,1457,13.09288537549407,77.53354943397632,13.088393819619116,13.097376931369029,77.52894010341132,77.53815876454132,4,3,Moderate,7,37.700261265328606,36.093784541000026,31.92438120440004,44.00810731040002,4.85449737472136,0.2857142857142857,0.0,0.3056214411258498,0.271036325005289,0.0392801869880113,-0.3976253698097227,0.0551875453577088,0.6472049744114707,0.164306212971376,903.9266448734476,10144.778700257915,39.07323797480855,Low,Historical support + V5
8410_1458,8410,1458,13.101868487243982,77.53354943397632,13.097376931369029,13.106360043118936,77.52894010341132,77.53815876454132,3,3,Moderate,7,39.015703352428595,37.31083892240002,32.345840160500046,47.016409253000035,5.745607606894657,0.2857142857142857,0.2857142857142857,0.2586992995548725,0.2091507071952351,0.0801190133900794,-0.3795152086516226,0.0410746724538462,0.5110349430359452,0.1731014694039209,898.6103706648394,11928.08562395869,46.904103824458005,Very High,Historical support + V5
8410_1459,8410,1459,13.110851598993891,77.53354943397632,13.106360043118936,13.115343154868846,77.52894010341132,77.53815876454132,5,5,High,7,39.69810860398574,39.91352443160001,33.397889626400016,46.933351367000014,5.3987340375169195,0.2857142857142857,0.2857142857142857,0.3100843809173352,0.2700695486001609,0.0856392560254159,-0.4234102901376004,0.1192718790170804,0.3180721388261617,0.1601685654866456,901.7011437960688,14226.721940699888,55.46783784820718,Very High,Strong historical support + V5
8410_1460,8410,1460,13.119834710743802,77.53354943397632,13.115343154868846,13.124326266618755,77.52894010341132,77.53815876454132,3,2,Limited,7,39.409813265642875,37.40394578720002,33.72764310590001,47.20894631960005,5.522542379506687,0.2857142857142857,0.2857142857142857,0.3434521975378432,0.3071906246756892,0.089529331767751,-0.469595935297263,0.1478359726945481,0.1327304057907505,0.1609380916948263,903.98904737737,16696.86500246014,43.49644150912485,High,Limited historical support + V5
8410_1461,8410,1461,13.128817822493712,77.53354943397632,13.124326266618755,13.133309378368669,77.52894010341132,77.53815876454132,6,3,Moderate,7,38.11128305321431,36.718769498,32.32447753550001,44.80546301600001,5.124512327876442,0.2857142857142857,0.2857142857142857,0.3423582436365299,0.3053661162285647,0.0376058166254396,-0.4369880959711035,0.0692498669189326,0.5154490144385764,0.1673152663159976,886.8470761531242,16714.242338972672,44.56117210257685,Very High,Historical support + V5
8410_1462,8410,1462,13.13780093424362,77.53354943397632,13.133309378368669,13.142292490118576,77.52894010341132,77.53815876454132,5,4,Moderate,7,38.275719112528584,36.751650850400004,32.31106180700001,45.15005070229999,5.281911507505082,0.2857142857142857,0.2857142857142857,0.3154568609133636,0.2725347155856706,0.0538023886059333,-0.4233228382114417,0.0729105346413413,0.4289479640702937,0.1657978429156638,892.8746858627612,16036.988268812383,43.82873079894848,High,Historical support + V5
8410_1463,8410,1463,13.146784045993533,77.53354943397632,13.142292490118576,13.151275601868488,77.52894010341132,77.53815876454132,2,2,Limited,7,39.48036363988573,37.29347538079999,33.507078275300024,47.788283619500035,5.696056947756448,0.2857142857142857,0.2857142857142857,0.3279659612640431,0.2859696079764845,0.0981568695467865,-0.4492911779465193,0.0718863745669779,0.3049694223292307,0.1707736124278572,894.6416636196794,16005.638779020594,44.77344326018942,Very High,Limited historical support + V5
8411_1424,8411,1424,12.796442687747035,77.54276809510633,12.79195113187208,12.80093424362199,77.53815876454132,77.54737742567134,0,0,Prediction Only,7,37.4421885481143,36.63266957419999,31.290030872600028,43.26439742870006,4.8443979709525316,0.2857142857142857,0.0,0.4103155082415365,0.3294628312863721,0.0407973710693133,-0.4809430319570729,0.3639509264804642,0.0747462388368053,0.1116214372692866,797.5712756151169,1153.0543872579972,35.521297197084806,Low,V5 prediction only
8411_1425,8411,1425,12.805425799496946,77.54276809510633,12.80093424362199,12.8099173553719,77.53815876454132,77.54737742567134,1,1,Limited,7,37.89731744265715,36.966610128199996,31.998449697799998,43.73572529660005,4.700751029752923,0.2857142857142857,0.0,0.4043299186501055,0.3437248880926203,0.0658949001532385,-0.4803411097145393,0.3288395137906655,0.0918263633392447,0.1263163212511789,808.7954326275353,3164.047956532499,37.03846131584293,Low,Limited historical support + V5
8411_1426,8411,1426,12.814408911246856,77.54276809510633,12.8099173553719,12.81890046712181,77.53815876454132,77.54737742567134,6,5,High,7,38.723924075128586,37.30427632400002,33.15587672030005,46.86030827960001,5.115861838158695,0.2857142857142857,0.14285714285714285,0.3954291668800969,0.3403566804925638,0.086206701393791,-0.4676202354831278,0.2662310633354889,0.0567552068637138,0.1374703361958753,813.9485919512738,2623.790999372766,40.191990602196164,Moderate,Strong historical support + V5
8411_1427,8411,1427,12.823392022996766,77.54276809510633,12.81890046712181,12.827883578871722,77.53815876454132,77.54737742567134,4,4,Moderate,7,38.76894916430002,39.6646413053,32.14231415960003,46.563316521799976,5.297598767521112,0.14285714285714285,0.14285714285714285,0.3952514771165763,0.3259257299898134,0.1157507899497371,-0.4563459521266848,0.3789649306779067,0.0356914613352505,0.1204018950764791,822.9414681871517,3022.725209003288,44.4977408429187,Very High,Historical support + V5
8411_1428,8411,1428,12.832375134746677,77.54276809510633,12.827883578871722,12.836866690621632,77.53815876454132,77.54737742567134,7,4,Moderate,7,37.823756769371435,36.582612671300005,31.619715991700023,45.36536887219999,5.042014254478769,0.2857142857142857,0.14285714285714285,0.4548125265664136,0.3976723945788912,0.0654114982679648,-0.5031100324218746,0.4250603137871857,0.0537414024018678,0.1261772100390106,842.0568803371834,3029.2847988397857,37.25228935035386,Low,Historical support + V5
8411_1429,8411,1429,12.841358246496586,77.54276809510633,12.836866690621632,12.84584980237154,77.53815876454132,77.54737742567134,4,2,Limited,7,37.269475997514306,36.461785664299995,31.12116359450005,44.10782804390003,5.127937869461061,0.2857142857142857,0.0,0.4613361124908978,0.3935715567391666,0.0288848908049418,-0.4978058442090411,0.4334955961898357,0.1026872420007116,0.1193998043690162,831.6966683682878,2833.48884564471,35.11174702532251,Low,Limited historical support + V5
8411_1430,8411,1430,12.850341358246496,77.54276809510633,12.84584980237154,12.854832914121452,77.53815876454132,77.54737742567134,2,2,Limited,7,37.7227005666286,36.626858940199995,31.807792542200033,44.58824784500005,5.057329704070784,0.2857142857142857,0.14285714285714285,0.3879699153941972,0.3235658805918319,0.0426643023381992,-0.4546142652013367,0.2664786164389857,0.2323429091954608,0.1426896305677899,846.2052981071618,4230.689426372374,39.216694053913926,Low,Limited historical support + V5
8411_1431,8411,1431,12.859324469996409,77.54276809510633,12.854832914121452,12.863816025871362,77.53815876454132,77.54737742567134,3,3,Moderate,7,37.77180774825717,36.32304823249999,32.081763935300046,44.53410640820004,5.0922490355788605,0.2857142857142857,0.14285714285714285,0.3390623755062779,0.2755368694382978,0.0266570627867849,-0.4071269414630473,0.078951480336823,0.5750302669373155,0.1692214554597667,866.0107131078663,6679.152018470153,41.41868058904158,Moderate,Historical support + V5
8411_1432,8411,1432,12.868307581746317,77.54276809510633,12.863816025871362,12.872799137621271,77.53815876454132,77.54737742567134,5,3,Moderate,7,37.35055875624288,36.57090595280002,31.583672970800038,43.86393522680004,4.823000160111362,0.2857142857142857,0.0,0.3447612064625214,0.3003493397528412,0.005702871130134,-0.40585545471709,0.0480657804492381,0.6819512286887182,0.1549977226209113,882.4811489043284,9303.387211511485,41.34433197658289,Moderate,Historical support + V5
8411_1433,8411,1433,12.877290693496228,77.54276809510633,12.872799137621271,12.881782249371184,77.53815876454132,77.54737742567134,4,4,Moderate,7,37.52345197361432,36.41422391600004,31.965602525600065,43.981908187100046,4.92730560339522,0.2857142857142857,0.0,0.2750398478135688,0.2200895560572933,0.0211383725845947,-0.3385298896852213,0.031989828090204,0.7227399152638663,0.1575129866866735,887.2112437807426,8402.765955518109,41.1205169576676,Moderate,Historical support + V5
8411_1434,8411,1434,12.886273805246136,77.54276809510633,12.881782249371184,12.890765361121092,77.53815876454132,77.54737742567134,2,2,Limited,7,37.373300796457166,36.15257448500004,31.595345509100028,43.96418575340003,4.991754868858915,0.2857142857142857,0.0,0.3188639001458796,0.2519414799859671,0.0064466440870743,-0.3791251378350525,0.0404062856200273,0.6790840404503681,0.1554844700745211,879.3343864015914,5825.778118829104,39.6290546477689,Low,Limited historical support + V5
8411_1435,8411,1435,12.895256916996049,77.54276809510633,12.890765361121092,12.899748472871002,77.53815876454132,77.54737742567134,3,3,Moderate,7,37.273851063114314,36.39694582490004,31.548860437100032,44.21959729790004,5.132483342249783,0.2857142857142857,0.14285714285714285,0.3212131579771396,0.2613566813691745,-0.0119101759138858,-0.3668593351006465,0.0384541367119156,0.6322981611058228,0.1564220740577954,860.938244158422,4376.835252755789,42.28929571629615,Moderate,Historical support + V5
8411_1436,8411,1436,12.904240028745958,77.54276809510633,12.899748472871002,12.908731584620911,77.53815876454132,77.54737742567134,2,2,Limited,7,37.392817690657175,36.41371121300004,31.620365415500032,44.20847164280002,5.087193588104786,0.2857142857142857,0.14285714285714285,0.2552164810975231,0.2007134968386702,0.0004424113208163,-0.3069640093291241,0.0359815472111145,0.6841804020779083,0.1511113594543122,854.994468300883,4862.135875287144,42.875711881346234,High,Limited historical support + V5
8411_1437,8411,1437,12.913223140495868,77.54276809510633,12.908731584620911,12.917714696370822,77.53815876454132,77.54737742567134,6,3,Moderate,7,36.9957951361143,36.22436999510001,30.734175370100033,43.813451071399996,5.132788010883309,0.2857142857142857,0.0,0.2445398365967156,0.2011859575718212,-0.0077036553447231,-0.2934881749461345,0.0312767692791245,0.7265907261170684,0.1502206465992739,866.5881478907211,6994.1395648611415,40.39358263199749,Moderate,Historical support + V5
8411_1438,8411,1438,12.922206252245775,77.54276809510633,12.917714696370822,12.926697808120734,77.53815876454132,77.54737742567134,3,3,Moderate,7,37.1062142722143,36.20996304080003,30.544150548200022,43.78041590810001,5.21210660222971,0.2857142857142857,0.0,0.2062505486098423,0.1553027369015448,0.0104697835480008,-0.2571797580913109,0.0299083262090454,0.7149129377602035,0.1489254654697125,862.8180815329023,9806.551726119733,40.21871959476679,Moderate,Historical support + V5
8411_1439,8411,1439,12.931189363995689,77.54276809510633,12.926697808120734,12.935680919870643,77.53815876454132,77.54737742567134,3,2,Limited,7,36.38295879877145,35.537194164200024,30.29405402480003,43.0476436904,5.21793433725032,0.2857142857142857,0.0,0.2784367500810403,0.2311506408868566,-0.0306821954223154,-0.316252132369522,0.0347779190872752,0.7247472249293571,0.1392656842027467,868.0732671160001,11938.425519952632,37.6046304865504,Low,Limited historical support + V5
8411_1440,8411,1440,12.940172475745598,77.54276809510633,12.935680919870643,12.944664031620553,77.53815876454132,77.54737742567134,3,3,Moderate,7,36.31144161315716,35.256728533100016,30.45547001930002,42.845570348,5.085123660929164,0.2857142857142857,0.0,0.2981182479562624,0.2673214127761117,-0.0556529428922063,-0.3326985908682389,0.0360625936115383,0.7297311935735816,0.1463091777300409,867.2814867625771,12315.93035365254,36.52370450662396,Low,Historical support + V5
8411_1441,8411,1441,12.94915558749551,77.54276809510633,12.944664031620553,12.953647143370464,77.53815876454132,77.54737742567134,3,3,Moderate,7,37.19609599100003,36.37956519320002,31.154044946900022,43.89174081950002,5.213101681994938,0.2857142857142857,0.0,0.2262883467767843,0.1780664984235942,0.030693084364274,-0.261921119615192,0.0306816840336693,0.7183943474718022,0.1453628946520682,853.8408030954851,13311.173989897588,40.93732617698681,Moderate,Historical support + V5
8411_1442,8411,1442,12.95813869924542,77.54276809510633,12.953647143370464,12.962630255120374,77.53815876454132,77.54737742567134,3,3,Moderate,7,37.128267825542885,36.37090051250002,31.01858881430001,44.02422327470001,5.295444809102896,0.2857142857142857,0.0,0.2173261436176798,0.1629558933314509,0.0269533668150647,-0.2441045053278745,0.0309274627649469,0.6912447516743858,0.1352742150276593,853.5704603489849,14578.94119280386,40.63089644332263,Moderate,Historical support + V5
8411_1443,8411,1443,12.967121810995328,77.54276809510633,12.962630255120374,12.971613366870285,77.53815876454132,77.54737742567134,2,2,Limited,7,36.632762349028596,36.02952576500003,30.39970502300004,43.1872868975,5.097932013005262,0.2857142857142857,0.0,0.2658062153259681,0.2220102238280278,-0.0246739218256803,-0.2986553988869563,0.033205821124826,0.7211236375149401,0.1458567931793323,873.2262631851501,15518.964047738818,39.553349661869944,Low,Limited historical support + V5
8411_1444,8411,1444,12.97610492274524,77.54276809510633,12.971613366870285,12.980596478620194,77.53815876454132,77.54737742567134,2,2,Limited,7,36.91746388348573,36.16609275410002,31.072422629300014,43.470128052499994,5.074669333714644,0.2857142857142857,0.0,0.2478836054518472,0.213135781128271,-0.0111312814097321,-0.2940245794495477,0.03614073266226,0.7145956847036665,0.1471872804914749,882.3819141464674,15750.768388355078,40.0386732926111,Moderate,Limited historical support + V5
8411_1445,8411,1445,12.98508803449515,77.54276809510633,12.980596478620194,12.989579590370104,77.53815876454132,77.54737742567134,2,2,Limited,7,36.728989377800026,35.84532866720002,30.446053374200023,43.269592819100005,5.13632734512982,0.2857142857142857,0.0,0.2312683659458809,0.2114890477588739,-0.005993539124421,-0.2852048668519493,0.0318150260227363,0.7263955185085637,0.1546794067112177,895.4553785892459,13804.179786165154,38.86343290102303,Low,Limited historical support + V5
8411_1446,8411,1446,12.99407114624506,77.54276809510633,12.989579590370104,12.998562702120015,77.53815876454132,77.54737742567134,2,2,Limited,7,36.18562429695717,35.67353898200004,30.10866062000002,42.76223902040006,5.24409724234229,0.2857142857142857,0.0,0.2583072803414701,0.2167570715174957,-0.0172772772364571,-0.3004036238020203,0.0348185792085509,0.7169481088338,0.1445521361745411,914.0883353735358,12091.615420165264,38.07634674661063,Low,Limited historical support + V5
8411_1447,8411,1447,13.00305425799497,77.54276809510633,12.998562702120015,13.007545813869925,77.53815876454132,77.54737742567134,2,1,Limited,7,35.84097313314289,35.46813307010003,29.947227535400025,42.743217739100025,5.515881264326839,0.14285714285714285,0.0,0.2787376505535612,0.2261845474720181,-0.0371647149609118,-0.3128432404931242,0.0335232835416127,0.7294622808732861,0.1382318945292402,915.3221410553436,11127.55950944651,32.37334438412903,Low,Limited historical support + V5
8411_1448,8411,1448,13.01203736974488,77.54276809510633,13.007545813869925,13.016528925619834,77.53815876454132,77.54737742567134,5,4,Moderate,7,35.99724012465717,35.84917393970004,29.963326409600032,42.934934480900026,5.458635213199727,0.14285714285714285,0.0,0.2759252787880713,0.2401563549386574,-0.0251514981168013,-0.318056824851968,0.0354365398624803,0.7262239364780156,0.1409186001739406,902.6242838543976,10983.72740441475,33.87722023560964,Low,Historical support + V5
8411_1449,8411,1449,13.021020481494787,77.54276809510633,13.016528925619834,13.025512037369744,77.53815876454132,77.54737742567134,6,5,High,7,37.13062381790002,36.220200010700026,31.815517267400054,44.048713388,5.0742489164849784,0.2857142857142857,0.0,0.2660083329668577,0.2192569654053336,0.0166148874735944,-0.3019088891508835,0.0335127280990477,0.7081587187173204,0.1497940822654501,903.2188619674336,11496.207399427069,40.19245024780604,Moderate,Strong historical support + V5
8411_1450,8411,1450,13.0300035932447,77.54276809510633,13.025512037369744,13.034495149119657,77.53815876454132,77.54737742567134,1,1,Limited,7,36.61380698668575,35.979451772000026,31.390418120000028,43.09317171680004,5.0835788321676105,0.2857142857142857,0.0,0.3188545766103423,0.2854928727837085,-0.0103400644268802,-0.3607496262674327,0.0877379631792076,0.5910809281284477,0.1400289991162186,915.2969312094236,12849.036899695948,38.05103703985557,Low,Limited historical support + V5
8411_1451,8411,1451,13.03898670499461,77.54276809510633,13.034495149119657,13.043478260869565,77.53815876454132,77.54737742567134,4,3,Moderate,7,36.46677841494289,36.31033319810004,31.037968987700015,43.27258358660003,5.4034896454886,0.2857142857142857,0.0,0.3972244505612413,0.3304597896266094,-0.0345184534427387,-0.4403407624969099,0.1744468378661395,0.4214437254764008,0.1353413658482995,917.1759323320824,14564.014474845257,37.688694266065866,Low,Historical support + V5
8411_1452,8411,1452,13.04796981674452,77.54276809510633,13.043478260869565,13.052461372619476,77.53815876454132,77.54737742567134,4,4,Moderate,7,35.75550310160002,35.75372573120003,30.235981864999996,42.27105245630002,5.173131342268641,0.0,0.0,0.4555044375793577,0.4432659755345784,-0.0741727328424596,-0.4792330243596493,0.1678271052051268,0.4739674463236196,0.1375520615625264,924.7669957696908,14773.18755869822,25.969832578190378,Low,Historical support + V5
8411_1453,8411,1453,13.05695292849443,77.54276809510633,13.052461372619476,13.061444484369384,77.53815876454132,77.54737742567134,3,2,Limited,7,34.63842336375718,35.471944162400014,28.863732285500042,42.00420763490004,5.047963283871332,0.0,0.0,0.5367306764990338,0.493742564316723,-0.1251426954769764,-0.5447413241846777,0.3840015164007269,0.2166198512436442,0.1192180047294224,934.1448431289052,14443.467123822647,22.260285436903303,Low,Limited historical support + V5
8411_1454,8411,1454,13.06593604024434,77.54276809510633,13.061444484369384,13.070427596119297,77.53815876454132,77.54737742567134,5,5,High,7,35.17556520675717,35.682511284500016,29.47473754070004,42.132622646300035,4.93156682402923,0.0,0.0,0.5401444004731627,0.4998374932549103,-0.0943477232991609,-0.5436983929572359,0.280446313100117,0.3716412963922762,0.123412184193841,926.233790751564,13594.109734276324,24.65945265027668,Low,Strong historical support + V5
8411_1455,8411,1455,13.074919151994251,77.54276809510633,13.070427596119297,13.079410707869206,77.53815876454132,77.54737742567134,2,2,Limited,7,35.743708491157165,35.558710600100014,30.264641962699997,41.93160889010005,4.97559387446091,0.0,0.0,0.395845906975272,0.3813877597585486,-0.0771670598973227,-0.4385511700452759,0.1516262570666208,0.5816391075080223,0.1370361226118336,924.1136166060496,12698.119205518224,26.260298076821698,Low,Limited historical support + V5
8411_1456,8411,1456,13.08390226374416,77.54276809510633,13.079410707869206,13.088393819619116,77.53815876454132,77.54737742567134,3,3,Moderate,7,36.4005200972429,36.060920278700046,31.100621294300023,43.174281331400046,5.115452823076851,0.14285714285714285,0.0,0.3341798496923587,0.2999048023884796,-0.0193878115319034,-0.3876531905375924,0.0759128793513333,0.6321760083500345,0.1454641054709974,912.0112023050408,12551.447356806022,33.79044801705046,Low,Historical support + V5
8411_1457,8411,1457,13.09288537549407,77.54276809510633,13.088393819619116,13.097376931369029,77.53815876454132,77.54737742567134,3,3,Moderate,7,37.010861279985754,36.06160388270002,31.677976142600063,43.67168869189999,4.957884350422316,0.2857142857142857,0.0,0.2660721017458359,0.2327232069590706,0.0128191210710079,-0.3350365669687039,0.0319900230221779,0.7114830540071873,0.1511656708234562,915.9091341376874,13228.899518345435,39.58627459004713,Low,Historical support + V5
8411_1458,8411,1458,13.101868487243982,77.54276809510633,13.097376931369029,13.106360043118936,77.53815876454132,77.54737742567134,2,2,Limited,7,38.29144932885716,36.48800187770003,32.44342463150005,44.90861885959998,5.0632404347807665,0.2857142857142857,0.2857142857142857,0.2616465134212701,0.216828253173885,0.0769418387619358,-0.3635320528987691,0.0324368675904226,0.6516413343532229,0.1743802612527993,916.6549802861108,14593.102864050195,44.9926992994703,Very High,Limited historical support + V5
8411_1459,8411,1459,13.110851598993891,77.54276809510633,13.106360043118936,13.115343154868846,77.53815876454132,77.54737742567134,4,4,Moderate,7,36.438743326614315,36.47598753740003,30.726843717200005,42.85575604760003,4.764273127005801,0.14285714285714285,0.0,0.5334125765470353,0.5254110494473105,-0.0393779889416868,-0.5545990213154187,0.3788080032311691,0.0619386533115302,0.1322629627796103,920.0049450471442,15798.802689278731,29.761519457165367,Low,Historical support + V5
8411_1460,8411,1460,13.119834710743802,77.54276809510633,13.115343154868846,13.124326266618755,77.53815876454132,77.54737742567134,3,3,Moderate,7,38.10090203818573,36.76821115730003,32.285272846100014,44.908089066500004,5.137184420658994,0.2857142857142857,0.2857142857142857,0.3992525940861741,0.3630060287262565,0.0351270789671572,-0.4809499975825078,0.1562396601652471,0.2629450359731905,0.1491591018149997,918.4580709290368,16366.467488314678,42.23546843837918,Moderate,Historical support + V5
8411_1461,8411,1461,13.128817822493712,77.54276809510633,13.124326266618755,13.133309378368669,77.53815876454132,77.54737742567134,2,1,Limited,7,38.18287104067145,36.78834329510001,32.23126813010002,45.039255584,5.253439674126939,0.2857142857142857,0.2857142857142857,0.3858469802113702,0.3442533764813927,0.0312883544775722,-0.4824747183400847,0.1854498876095194,0.2495603635316985,0.1520833373382046,911.3236803623154,16883.391931492188,42.18278934268775,Moderate,Limited historical support + V5
8411_1462,8411,1462,13.13780093424362,77.54276809510633,13.133309378368669,13.142292490118576,77.53815876454132,77.54737742567134,4,2,Limited,7,37.848849919057166,36.76889476130003,31.906248608300004,45.60505752470003,5.918358373247486,0.2857142857142857,0.2857142857142857,0.423862664391554,0.4024353291301615,0.0030053284259286,-0.4946916013011949,0.2677533384564926,0.195201378693097,0.1519564143257588,906.0529831410822,17720.662219314196,41.560787982003504,Moderate,Limited historical support + V5
8411_1463,8411,1463,13.146784045993533,77.54276809510633,13.142292490118576,13.151275601868488,77.53815876454132,77.54737742567134,1,1,Limited,7,38.488949848785744,37.01811968960001,32.21193922700003,45.520632430700026,5.492383930435916,0.2857142857142857,0.2857142857142857,0.4019718494793901,0.3623526405348747,0.0372483320211758,-0.4907106854025969,0.1762356406164572,0.2108518711117153,0.1598469681876938,910.8828909727202,18678.592152954105,42.72210405192443,High,Limited historical support + V5
8412_1424,8412,1424,12.796442687747035,77.55198675623635,12.79195113187208,12.80093424362199,77.54737742567134,77.55659608680135,0,0,Prediction Only,7,40.20584082632859,40.12728740240002,34.19645872910002,48.201727318700016,5.118577958261514,0.2857142857142857,0.2857142857142857,0.3254213796518282,0.2478159713038689,0.1342791291609262,-0.4398131910457532,0.2089887837053833,0.0792735730505627,0.1459952790196416,852.7987091011563,2917.588512552532,53.94168979662633,Very High,V5 prediction only
8412_1425,8412,1425,12.805425799496946,77.55198675623635,12.80093424362199,12.8099173553719,77.54737742567134,77.55659608680135,7,5,High,7,38.38006638024287,36.91120402400003,32.35920461870003,44.79110733200002,4.852653809103648,0.2857142857142857,0.14285714285714285,0.3658040761506974,0.314960465231331,0.0817711432518007,-0.467571854648465,0.1803023613195578,0.2280494573052781,0.1531624274444134,860.8052876521022,3798.0656145286766,40.320166162094175,Moderate,Strong historical support + V5
8412_1426,8412,1426,12.814408911246856,77.55198675623635,12.8099173553719,12.81890046712181,77.54737742567134,77.55659608680135,2,2,Limited,7,38.07725178122859,36.97048958089999,32.147560820300036,44.02065144380001,4.69357543850764,0.2857142857142857,0.0,0.3550473632469752,0.301222974149636,0.0598864590001566,-0.4438284235370064,0.11675781614157,0.322450960858722,0.1494894707018635,836.1330102869131,1701.0750139578197,39.36034825175094,Low,Limited historical support + V5
8412_1427,8412,1427,12.823392022996766,77.55198675623635,12.81890046712181,12.827883578871722,77.54737742567134,77.55659608680135,5,4,Moderate,7,38.95578790327146,37.73383598750002,32.60234547140007,47.99572325329998,5.705762670157801,0.2857142857142857,0.2857142857142857,0.3490738978616481,0.2761129837048597,0.0903502072037149,-0.4329494479015335,0.1333078311183852,0.3836999150271769,0.1503679370585523,841.5801323188423,2350.010815999961,47.336169485403204,Very High,Historical support + V5
8412_1428,8412,1428,12.832375134746677,77.55198675623635,12.827883578871722,12.836866690621632,77.54737742567134,77.55659608680135,2,2,Limited,7,38.03684101905716,36.58867965680001,32.033142600800026,45.63728945330002,5.2439265411482365,0.2857142857142857,0.14285714285714285,0.412047026322655,0.3493516972242049,0.0689719422970641,-0.4663981266438008,0.2965864371619867,0.2051500509107701,0.1302180544032005,865.2460100488985,3709.421806427216,38.79083636871698,Low,Limited historical support + V5
8412_1429,8412,1429,12.841358246496586,77.55198675623635,12.836866690621632,12.84584980237154,77.54737742567134,77.55659608680135,2,2,Limited,7,37.600406252471444,36.4618540247,32.126676718100015,43.52392768730006,4.720850254104807,0.2857142857142857,0.0,0.4049839331818889,0.3422064049435004,0.041515284199533,-0.463907742725919,0.2372917112912172,0.2210622581563068,0.1312756086421259,865.5383846298407,3516.9981816660047,36.295772798521014,Low,Limited historical support + V5
8412_1430,8412,1430,12.850341358246496,77.55198675623635,12.84584980237154,12.854832914121452,77.54737742567134,77.55659608680135,4,2,Limited,7,37.13271857587146,36.27473451980002,31.534026230300004,43.36727983070002,4.4672311567098415,0.14285714285714285,0.0,0.4060919659241676,0.3622571754289387,0.0215783450966962,-0.457532663790357,0.1711103861813793,0.400448359263252,0.1321119029968982,875.4353193526106,2949.4946614956075,32.33521584108951,Low,Limited historical support + V5
8412_1431,8412,1431,12.859324469996409,77.55198675623635,12.854832914121452,12.863816025871362,77.54737742567134,77.55659608680135,5,3,Moderate,7,37.26335041738572,36.37288296409999,31.78619065580001,43.27699283240001,4.540427312985591,0.2857142857142857,0.0,0.4104094709006492,0.3542575746283941,0.0050277523223956,-0.4743832534061079,0.1233842396744427,0.5246131576102477,0.1296048764912323,875.683478871293,4859.828479111805,38.972573240314354,Low,Historical support + V5
8412_1432,8412,1432,12.868307581746317,77.55198675623635,12.863816025871362,12.872799137621271,77.54737742567134,77.55659608680135,2,2,Limited,7,37.04000966625716,36.48673721030003,31.913990423600026,43.06064925650003,4.654034956380483,0.2857142857142857,0.0,0.4212737664527982,0.3380580215933593,-0.0189059367147406,-0.476478577683501,0.1085632965512634,0.5358827108670329,0.1397477276543367,880.9726159496846,7754.508191846354,39.54429996350741,Low,Limited historical support + V5
8412_1433,8412,1433,12.877290693496228,77.55198675623635,12.872799137621271,12.881782249371184,77.54737742567134,77.55659608680135,2,2,Limited,7,36.643548643571435,35.98497187430003,30.969711128300023,43.21524630110002,4.969492615924165,0.14285714285714285,0.0,0.377804009765438,0.3398419564337963,-0.0351419361037945,-0.427032002700721,0.0433804774563391,0.710675025371543,0.1513171547217383,883.071016008651,7301.599329777809,34.26923365242042,Low,Limited historical support + V5
8412_1434,8412,1434,12.886273805246136,77.55198675623635,12.881782249371184,12.890765361121092,77.54737742567134,77.55659608680135,3,3,Moderate,7,37.45278196867145,36.16983548600003,31.84041754310005,44.0935236302,4.889939392959778,0.2857142857142857,0.0,0.2919877467176941,0.2538190512842448,0.0040711707536101,-0.3488034256825939,0.035394869980462,0.6977873516750325,0.1611396082667554,894.5431706469401,4092.860341387016,39.88567969975304,Low,Historical support + V5
8412_1435,8412,1435,12.895256916996049,77.55198675623635,12.890765361121092,12.899748472871002,77.54737742567134,77.55659608680135,6,4,Moderate,7,37.001959779328594,35.76078394250004,31.49019012380003,44.01123479870002,4.941545987557698,0.2857142857142857,0.0,0.29273735493447,0.2500628291132137,-0.0161286700980684,-0.3407906834345422,0.0351410527559392,0.7052084793580978,0.1547848887676921,882.2510072636494,1481.7012091103234,38.3106998106259,Low,Historical support + V5
